jurisdiction,year,ipcc_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Shanxi Province,1997,1A2E,Oil,,,,,
Shanxi Province,1997,1A2F,Coal,,,,,
Shanxi Province,1997,1A2F,Natural gas,,,,,
Shanxi Province,1997,1A2F,Oil,,,,,
Shanxi Province,1997,1A2G,Coal,,,,,
Shanxi Province,1997,1A2G,Natural gas,,,,,
Shanxi Province,1997,1A2G,Oil,,,,,
Shanxi Province,1997,1A2H,Coal,,,,,
Shanxi Province,1997,1A2H,Natural gas,,,,,
Shanxi Province,1997,1A2H,Oil,,,,,
Shanxi Province,1997,1A2I,Coal,,,,,
Shanxi Province,1997,1A2I,Natural gas,,,,,
Shanxi Province,1997,1A2I,Oil,,,,,
Shanxi Province,1997,1A2J,Coal,,,,,
Shanxi Province,1997,1A2J,Natural gas,,,,,
Shanxi Province,1997,1A2J,Oil,,,,,
Shanxi Province,1997,1A2K,Coal,,,,,
Shanxi Province,1997,1A2K,Natural gas,,,,,
Shanxi Province,1997,1A2K,Oil,,,,,
Shanxi Province,1997,1A2L,Coal,,,,,
Shanxi Province,1997,1A2L,Natural gas,,,,,
Shanxi Province,1997,1A2L,Oil,,,,,
Shanxi Province,1997,1A2M,Coal,,,,,
Shanxi Province,1997,1A2M,Natural gas,,,,,
Shanxi Province,1997,1A2M,Oil,,,,,
Shanxi Province,1997,1A3,Coal,,,,,
Shanxi Province,1997,1A3,Natural gas,,,,,
Shanxi Province,1997,1A3,Oil,,,,,
Shanxi Province,1997,1A3A,Coal,,,,,
Shanxi Province,1997,1A3A,Natural gas,,,,,
Shanxi Province,1997,1A3A,Oil,,,,,
Shanxi Province,1997,1A3A1,Coal,,,,,
Shanxi Province,1997,1A3A1,Natural gas,,,,,
Shanxi Province,1997,1A3A1,Oil,,,,,
Shanxi Province,1997,1A3A2,Coal,,,,,
Shanxi Province,1997,1A3A2,Natural gas,,,,,
Shanxi Province,1997,1A3A2,Oil,,,,,
Shanxi Province,1997,1A3B,Coal,,,,,
Shanxi Province,1997,1A3B,Natural gas,,,,,
Shanxi Province,1997,1A3B,Oil,,,,,
Shanxi Province,1997,1A3C,Coal,,,,,
Shanxi Province,1997,1A3C,Natural gas,,,,,
Shanxi Province,1997,1A3C,Oil,,,,,
Shanxi Province,1997,1A3D,Coal,,,,,
Shanxi Province,1997,1A3D,Natural gas,,,,,
Shanxi Province,1997,1A3D,Oil,,,,,
Shanxi Province,1997,1A3D1,Coal,,,,,
Shanxi Province,1997,1A3D1,Natural gas,,,,,
Shanxi Province,1997,1A3D1,Oil,,,,,
Shanxi Province,1997,1A3D2,Coal,,,,,
Shanxi Province,1997,1A3D2,Natural gas,,,,,
Shanxi Province,1997,1A3D2,Oil,,,,,
Shanxi Province,1997,1A3E,Coal,,,,,
Shanxi Province,1997,1A3E,Natural gas,,,,,
Shanxi Province,1997,1A3E,Oil,,,,,
Shanxi Province,1997,1A3E1,Coal,,,,,
Shanxi Province,1997,1A3E1,Natural gas,,,,,
Shanxi Province,1997,1A3E1,Oil,,,,,
Shanxi Province,1997,1A4,Coal,,,,,
Shanxi Province,1997,1A4,Natural gas,,,,,
Shanxi Province,1997,1A4,Oil,,,,,
Shanxi Province,1997,1A4A,Coal,,,,,
Shanxi Province,1997,1A4A,Natural gas,,,,,
Shanxi Province,1997,1A4A,Oil,,,,,
Shanxi Province,1997,1A4B,Coal,,,,,
Shanxi Province,1997,1A4B,Natural gas,,,,,
Shanxi Province,1997,1A4B,Oil,,,,,
Shanxi Province,1997,1A4C,Coal,,,,,
Shanxi Province,1997,1A4C,Natural gas,,,,,
Shanxi Province,1997,1A4C,Oil,,,,,
Shanxi Province,1997,1A4C1,Coal,,,,,
Shanxi Province,1997,1A4C1,Natural gas,,,,,
Shanxi Province,1997,1A4C1,Oil,,,,,
Shanxi Province,1997,1A4C2,Coal,,,,,
Shanxi Province,1997,1A4C2,Natural gas,,,,,
Shanxi Province,1997,1A4C2,Oil,,,,,
Shanxi Province,1997,1A4C3,Coal,,,,,
Shanxi Province,1997,1A4C3,Natural gas,,,,,
Shanxi Province,1997,1A4C3,Oil,,,,,
Shanxi Province,1997,1A5,Coal,,,,,
Shanxi Province,1997,1A5,Natural gas,,,,,
Shanxi Province,1997,1A5,Oil,,,,,
Shanxi Province,1997,1A5A,Coal,,,,,
Shanxi Province,1997,1A5A,Natural gas,,,,,
Shanxi Province,1997,1A5A,Oil,,,,,
Shanxi Province,1997,1A5B,Coal,,,,,
Shanxi Province,1997,1A5B,Natural gas,,,,,
Shanxi Province,1997,1A5B,Oil,,,,,
Shanxi Province,1997,1A5C,Coal,,,,,
Shanxi Province,1997,1A5C,Natural gas,,,,,
Shanxi Province,1997,1A5C,Oil,,,,,
Shanxi Province,1997,1B,,,,,,
Shanxi Province,1997,1B1,,,,,,
Shanxi Province,1997,1B1A,,,,,,
Shanxi Province,1997,1B1A1,,,,,,
Shanxi Province,1997,1B1A11,,,,,,
Shanxi Province,1997,1B1A12,,,,,,
Shanxi Province,1997,1B1A13,,,,,,
Shanxi Province,1997,1B1A14,,,,,,
Shanxi Province,1997,1B1A2,,,,,,
Shanxi Province,1997,1B1A21,,,,,,
Shanxi Province,1997,1B1A22,,,,,,
Shanxi Province,1997,1B1B,,,,,,
Shanxi Province,1997,1B2,,,,,,
Shanxi Province,1997,1B2A,,,,,,
Shanxi Province,1997,1B2A1,,,,,,
Shanxi Province,1997,1B2A2,,,,,,
Shanxi Province,1997,1B2A3,,,,,,
Shanxi Province,1997,1B2A31,,,,,,
Shanxi Province,1997,1B2A32,,,,,,
Shanxi Province,1997,1B2A33,,,,,,
Shanxi Province,1997,1B2A34,,,,,,
Shanxi Province,1997,1B2A35,,,,,,
Shanxi Province,1997,1B2A36,,,,,,
Shanxi Province,1997,1B2B,,,,,,
Shanxi Province,1997,1B2B1,,,,,,
Shanxi Province,1997,1B2B2,,,,,,
Shanxi Province,1997,1B2B3,,,,,,
Shanxi Province,1997,1B2B31,,,,,,
Shanxi Province,1997,1B2B32,,,,,,
Shanxi Province,1997,1B2B33,,,,,,
Shanxi Province,1997,1B2B34,,,,,,
Shanxi Province,1997,1B2B35,,,,,,
Shanxi Province,1997,1B2B36,,,,,,
Shanxi Province,1997,1B3,,,,,,
Shanxi Province,1997,1C,,,,,,
Shanxi Province,1997,1C1,,,,,,
Shanxi Province,1997,1C1A,,,,,,
Shanxi Province,1997,1C1B,,,,,,
Shanxi Province,1997,1C1C,,,,,,
Shanxi Province,1997,1C2,,,,,,
Shanxi Province,1997,1C2A,,,,,,
Shanxi Province,1997,1C2B,,,,,,
Shanxi Province,1997,1C3,,,,,,
Shanxi Province,1997,2,,,,,,
Shanxi Province,1997,20,,,,,,
Shanxi Province,1997,200,,,,,,
Shanxi Province,1997,2000,,,,,,
Shanxi Province,1997,20000,,,,,,
Shanxi Province,1997,200000,,,,,,
Shanxi Province,1997,2A,,,,,,
Shanxi Province,1997,2A1,,,,,,
Shanxi Province,1997,2A2,,,,,,
Shanxi Province,1997,2A3,,,,,,
Shanxi Province,1997,2A4,,,,,,
Shanxi Province,1997,2A4A,,,,,,
Shanxi Province,1997,2A4B,,,,,,
Shanxi Province,1997,2A4C,,,,,,
Shanxi Province,1997,2A4D,,,,,,
Shanxi Province,1997,2B,,,,,,
Shanxi Province,1997,2B1,,,,,,
Shanxi Province,1997,2B10,,,,,,
Shanxi Province,1997,2B2,,,,,,
Shanxi Province,1997,2B3,,,,,,
Shanxi Province,1997,2B4,,,,,,
Shanxi Province,1997,2B5,,,,,,
Shanxi Province,1997,2B6,,,,,,
Shanxi Province,1997,2B7,,,,,,
Shanxi Province,1997,2B8,,,,,,
Shanxi Province,1997,2B8A,,,,,,
Shanxi Province,1997,2B8B,,,,,,
Shanxi Province,1997,2B8C,,,,,,
Shanxi Province,1997,2B8D,,,,,,
Shanxi Province,1997,2B8E,,,,,,
Shanxi Province,1997,2B8F,,,,,,
Shanxi Province,1997,2B9,,,,,,
Shanxi Province,1997,2B9A,,,,,,
Shanxi Province,1997,2B9B,,,,,,
Shanxi Province,1997,2C,,,,,,
Shanxi Province,1997,2C1,,,,,,
Shanxi Province,1997,2C2,,,,,,
Shanxi Province,1997,2C3,,,,,,
Shanxi Province,1997,2C4,,,,,,
Shanxi Province,1997,2C5,,,,,,
Shanxi Province,1997,2C6,,,,,,
Shanxi Province,1997,2C7,,,,,,
Shanxi Province,1997,2D,,,,,,
Shanxi Province,1997,2D1,,,,,,
Shanxi Province,1997,2D2,,,,,,
Shanxi Province,1997,2D3,,,,,,
Shanxi Province,1997,2D4,,,,,,
Shanxi Province,1997,2E,,,,,,
Shanxi Province,1997,2F,,,,,,
Shanxi Province,1997,2F1,,,,,,
Shanxi Province,1997,2F2,,,,,,
Shanxi Province,1997,2F3,,,,,,
Shanxi Province,1997,2F4,,,,,,
Shanxi Province,1997,2F5,,,,,,
Shanxi Province,1997,2F6,,,,,,
Shanxi Province,1997,2G,,,,,,
Shanxi Province,1997,2G1,,,,,,
Shanxi Province,1997,2G2,,,,,,
Shanxi Province,1997,2G3,,,,,,
Shanxi Province,1997,2G4,,,,,,
Shanxi Province,1997,2H,,,,,,
Shanxi Province,1997,2H1,,,,,,
Shanxi Province,1997,2H2,,,,,,
Shanxi Province,1997,2H3,,,,,,
Shanxi Province,1997,3,,,,,,
Shanxi Province,1997,3A,,,,,,
Shanxi Province,1997,3A1,,,,,,
Shanxi Province,1997,3A2,,,,,,
Shanxi Province,1997,3B,,,,,,
Shanxi Province,1997,3B1,,,,,,
Shanxi Province,1997,3B1A,,,,,,
Shanxi Province,1997,3B1B,,,,,,
Shanxi Province,1997,3B2,,,,,,
Shanxi Province,1997,3B2A,,,,,,
Shanxi Province,1997,3B2B,,,,,,
Shanxi Province,1997,3B3,,,,,,
Shanxi Province,1997,3B3A,,,,,,
Shanxi Province,1997,3B3B,,,,,,
Shanxi Province,1997,3B4,,,,,,
Shanxi Province,1997,3B4A,,,,,,
Shanxi Province,1997,3B4B,,,,,,
Shanxi Province,1997,3B5,,,,,,
Shanxi Province,1997,3B5A,,,,,,
Shanxi Province,1997,3B5B,,,,,,
Shanxi Province,1997,3B6,,,,,,
Shanxi Province,1997,3B6A,,,,,,
Shanxi Province,1997,3B6B,,,,,,
Shanxi Province,1997,3B6B1,,,,,,
Shanxi Province,1997,3B6B2,,,,,,
Shanxi Province,1997,3B6B3,,,,,,
Shanxi Province,1997,3B6B4,,,,,,
Shanxi Province,1997,3B6B5,,,,,,
Shanxi Province,1997,3C,,,,,,
Shanxi Province,1997,3C1,,,,,,
Shanxi Province,1997,3C2,,,,,,
Shanxi Province,1997,3C3,,,,,,
Shanxi Province,1997,3C4,,,,,,
Shanxi Province,1997,3C5,,,,,,
Shanxi Province,1997,3C6,,,,,,
Shanxi Province,1997,3C7,,,,,,
Shanxi Province,1997,3C8,,,,,,
Shanxi Province,1997,3D,,,,,,
Shanxi Province,1997,3D1,,,,,,
Shanxi Province,1997,3D2,,,,,,
Shanxi Province,1997,4,,,,,,
Shanxi Province,1997,4A,,,,,,
Shanxi Province,1997,4A1,,,,,,
Shanxi Province,1997,4A2,,,,,,
Shanxi Province,1997,4A3,,,,,,
Shanxi Province,1997,4B,,,,,,
Shanxi Province,1997,4C,,,,,,
Shanxi Province,1997,4C1,,,,,,
Shanxi Province,1997,4C2,,,,,,
Shanxi Province,1997,4D,,,,,,
Shanxi Province,1997,4D1,,,,,,
Shanxi Province,1997,4D2,,,,,,
Shanxi Province,1997,4E,,,,,,
Shanxi Province,1997,5,,,,,,
Shanxi Province,1997,5A,,,,,,
Shanxi Province,1997,5A1,,,,,,
Shanxi Province,1997,5A2,,,,,,
Shanxi Province,1998,0,,,,,,
Shanxi Province,1998,1,,,,,,
Shanxi Province,1998,1A,Coal,,,,,
Shanxi Province,1998,1A,Natural gas,,,,,
Shanxi Province,1998,1A,Oil,,,,,
Shanxi Province,1998,1A1,Coal,,,,,
Shanxi Province,1998,1A1,Natural gas,,,,,
Shanxi Province,1998,1A1,Oil,,,,,
Shanxi Province,1998,1A1A,Coal,,,,,
Shanxi Province,1998,1A1A,Natural gas,,,,,
Shanxi Province,1998,1A1A,Oil,,,,,
Shanxi Province,1998,1A1A1,Coal,,,,,
Shanxi Province,1998,1A1A1,Natural gas,,,,,
Shanxi Province,1998,1A1A1,Oil,,,,,
Shanxi Province,1998,1A1A2,Coal,,,,,
Shanxi Province,1998,1A1A2,Natural gas,,,,,
Shanxi Province,1998,1A1A2,Oil,,,,,
Shanxi Province,1998,1A1A3,Coal,,,,,
Shanxi Province,1998,1A1A3,Natural gas,,,,,
Shanxi Province,1998,1A1A3,Oil,,,,,
Shanxi Province,1998,1A1B,Coal,,,,,
Shanxi Province,1998,1A1B,Natural gas,,,,,
Shanxi Province,1998,1A1B,Oil,,,,,
Shanxi Province,1998,1A1C,Coal,,,,,
Shanxi Province,1998,1A1C,Natural gas,,,,,
Shanxi Province,1998,1A1C,Oil,,,,,
Shanxi Province,1998,1A2,Coal,,,,,
Shanxi Province,1998,1A2,Natural gas,,,,,
Shanxi Province,1998,1A2,Oil,,,,,
Shanxi Province,1998,1A2A,Coal,,,,,
Shanxi Province,1998,1A2A,Natural gas,,,,,
Shanxi Province,1998,1A2A,Oil,,,,,
Shanxi Province,1998,1A2B,Coal,,,,,
Shanxi Province,1998,1A2B,Natural gas,,,,,
Shanxi Province,1998,1A2B,Oil,,,,,
Shanxi Province,1998,1A2C,Coal,,,,,
Shanxi Province,1998,1A2C,Natural gas,,,,,
Shanxi Province,1998,1A2C,Oil,,,,,
Shanxi Province,1998,1A2D,Coal,,,,,
Shanxi Province,1998,1A2D,Natural gas,,,,,
Shanxi Province,1998,1A2D,Oil,,,,,
Shanxi Province,1998,1A2E,Coal,,,,,
Shanxi Province,1998,1A2E,Natural gas,,,,,
Shanxi Province,1998,1A2E,Oil,,,,,
Shanxi Province,1998,1A2F,Coal,,,,,
Shanxi Province,1998,1A2F,Natural gas,,,,,
Shanxi Province,1998,1A2F,Oil,,,,,
Shanxi Province,1998,1A2G,Coal,,,,,
Shanxi Province,1998,1A2G,Natural gas,,,,,
Shanxi Province,1998,1A2G,Oil,,,,,
Shanxi Province,1998,1A2H,Coal,,,,,
Shanxi Province,1998,1A2H,Natural gas,,,,,
Shanxi Province,1998,1A2H,Oil,,,,,
Shanxi Province,1998,1A2I,Coal,,,,,
Shanxi Province,1998,1A2I,Natural gas,,,,,
Shanxi Province,1998,1A2I,Oil,,,,,
Shanxi Province,1998,1A2J,Coal,,,,,
Shanxi Province,1998,1A2J,Natural gas,,,,,
Shanxi Province,1998,1A2J,Oil,,,,,
Shanxi Province,1998,1A2K,Coal,,,,,
Shanxi Province,1998,1A2K,Natural gas,,,,,
Shanxi Province,1998,1A2K,Oil,,,,,
Shanxi Province,1998,1A2L,Coal,,,,,
Shanxi Province,1998,1A2L,Natural gas,,,,,
Shanxi Province,1998,1A2L,Oil,,,,,
Shanxi Province,1998,1A2M,Coal,,,,,
Shanxi Province,1998,1A2M,Natural gas,,,,,
Shanxi Province,1998,1A2M,Oil,,,,,
Shanxi Province,1998,1A3,Coal,,,,,
Shanxi Province,1998,1A3,Natural gas,,,,,
Shanxi Province,1998,1A3,Oil,,,,,
Shanxi Province,1998,1A3A,Coal,,,,,
Shanxi Province,1998,1A3A,Natural gas,,,,,
Shanxi Province,1998,1A3A,Oil,,,,,
Shanxi Province,1998,1A3A1,Coal,,,,,
Shanxi Province,1998,1A3A1,Natural gas,,,,,
Shanxi Province,1998,1A3A1,Oil,,,,,
Shanxi Province,1998,1A3A2,Coal,,,,,
Shanxi Province,1998,1A3A2,Natural gas,,,,,
Shanxi Province,1998,1A3A2,Oil,,,,,
Shanxi Province,1998,1A3B,Coal,,,,,
Shanxi Province,1998,1A3B,Natural gas,,,,,
Shanxi Province,1998,1A3B,Oil,,,,,
Shanxi Province,1998,1A3C,Coal,,,,,
Shanxi Province,1998,1A3C,Natural gas,,,,,
Shanxi Province,1998,1A3C,Oil,,,,,
Shanxi Province,1998,1A3D,Coal,,,,,
Shanxi Province,1998,1A3D,Natural gas,,,,,
Shanxi Province,1998,1A3D,Oil,,,,,
Shanxi Province,1998,1A3D1,Coal,,,,,
Shanxi Province,1998,1A3D1,Natural gas,,,,,
Shanxi Province,1998,1A3D1,Oil,,,,,
Shanxi Province,1998,1A3D2,Coal,,,,,
Shanxi Province,1998,1A3D2,Natural gas,,,,,
Shanxi Province,1998,1A3D2,Oil,,,,,
Shanxi Province,1998,1A3E,Coal,,,,,
Shanxi Province,1998,1A3E,Natural gas,,,,,
Shanxi Province,1998,1A3E,Oil,,,,,
Shanxi Province,1998,1A3E1,Coal,,,,,
Shanxi Province,1998,1A3E1,Natural gas,,,,,
Shanxi Province,1998,1A3E1,Oil,,,,,
Shanxi Province,1998,1A4,Coal,,,,,
Shanxi Province,1998,1A4,Natural gas,,,,,
Shanxi Province,1998,1A4,Oil,,,,,
Shanxi Province,1998,1A4A,Coal,,,,,
Shanxi Province,1998,1A4A,Natural gas,,,,,
Shanxi Province,1998,1A4A,Oil,,,,,
Shanxi Province,1998,1A4B,Coal,,,,,
Shanxi Province,1998,1A4B,Natural gas,,,,,
Shanxi Province,1998,1A4B,Oil,,,,,
Shanxi Province,1998,1A4C,Coal,,,,,
Shanxi Province,1998,1A4C,Natural gas,,,,,
Shanxi Province,1998,1A4C,Oil,,,,,
Shanxi Province,1998,1A4C1,Coal,,,,,
Shanxi Province,1998,1A4C1,Natural gas,,,,,
Shanxi Province,1998,1A4C1,Oil,,,,,
Shanxi Province,1998,1A4C2,Coal,,,,,
Shanxi Province,1998,1A4C2,Natural gas,,,,,
Shanxi Province,1998,1A4C2,Oil,,,,,
Shanxi Province,1998,1A4C3,Coal,,,,,
Shanxi Province,1998,1A4C3,Natural gas,,,,,
Shanxi Province,1998,1A4C3,Oil,,,,,
Shanxi Province,1998,1A5,Coal,,,,,
Shanxi Province,1998,1A5,Natural gas,,,,,
Shanxi Province,1998,1A5,Oil,,,,,
Shanxi Province,1998,1A5A,Coal,,,,,
Shanxi Province,1998,1A5A,Natural gas,,,,,
Shanxi Province,1998,1A5A,Oil,,,,,
Shanxi Province,1998,1A5B,Coal,,,,,
Shanxi Province,1998,1A5B,Natural gas,,,,,
Shanxi Province,1998,1A5B,Oil,,,,,
Shanxi Province,1998,1A5C,Coal,,,,,
Shanxi Province,1998,1A5C,Natural gas,,,,,
Shanxi Province,1998,1A5C,Oil,,,,,
Shanxi Province,1998,1B,,,,,,
Shanxi Province,1998,1B1,,,,,,
Shanxi Province,1998,1B1A,,,,,,
Shanxi Province,1998,1B1A1,,,,,,
Shanxi Province,1998,1B1A11,,,,,,
Shanxi Province,1998,1B1A12,,,,,,
Shanxi Province,1998,1B1A13,,,,,,
Shanxi Province,1998,1B1A14,,,,,,
Shanxi Province,1998,1B1A2,,,,,,
Shanxi Province,1998,1B1A21,,,,,,
Shanxi Province,1998,1B1A22,,,,,,
Shanxi Province,1998,1B1B,,,,,,
Shanxi Province,1998,1B2,,,,,,
Shanxi Province,1998,1B2A,,,,,,
Shanxi Province,1998,1B2A1,,,,,,
Shanxi Province,1998,1B2A2,,,,,,
Shanxi Province,1998,1B2A3,,,,,,
Shanxi Province,1998,1B2A31,,,,,,
Shanxi Province,1998,1B2A32,,,,,,
Shanxi Province,1998,1B2A33,,,,,,
Shanxi Province,1998,1B2A34,,,,,,
Shanxi Province,1998,1B2A35,,,,,,
Shanxi Province,1998,1B2A36,,,,,,
Shanxi Province,1998,1B2B,,,,,,
Shanxi Province,1998,1B2B1,,,,,,
Shanxi Province,1998,1B2B2,,,,,,
Shanxi Province,1998,1B2B3,,,,,,
Shanxi Province,1998,1B2B31,,,,,,
Shanxi Province,1998,1B2B32,,,,,,
Shanxi Province,1998,1B2B33,,,,,,
Shanxi Province,1998,1B2B34,,,,,,
Shanxi Province,1998,1B2B35,,,,,,
Shanxi Province,1998,1B2B36,,,,,,
Shanxi Province,1998,1B3,,,,,,
Shanxi Province,1998,1C,,,,,,
Shanxi Province,1998,1C1,,,,,,
Shanxi Province,1998,1C1A,,,,,,
Shanxi Province,1998,1C1B,,,,,,
Shanxi Province,1998,1C1C,,,,,,
Shanxi Province,1998,1C2,,,,,,
Shanxi Province,1998,1C2A,,,,,,
Shanxi Province,1998,1C2B,,,,,,
Shanxi Province,1998,1C3,,,,,,
Shanxi Province,1998,2,,,,,,
Shanxi Province,1998,20,,,,,,
Shanxi Province,1998,200,,,,,,
Shanxi Province,1998,2000,,,,,,
Shanxi Province,1998,20000,,,,,,
Shanxi Province,1998,200000,,,,,,
Shanxi Province,1998,2A,,,,,,
Shanxi Province,1998,2A1,,,,,,
Shanxi Province,1998,2A2,,,,,,
Shanxi Province,1998,2A3,,,,,,
Shanxi Province,1998,2A4,,,,,,
Shanxi Province,1998,2A4A,,,,,,
Shanxi Province,1998,2A4B,,,,,,
Shanxi Province,1998,2A4C,,,,,,
Shanxi Province,1998,2A4D,,,,,,
Shanxi Province,1998,2B,,,,,,
Shanxi Province,1998,2B1,,,,,,
Shanxi Province,1998,2B10,,,,,,
Shanxi Province,1998,2B2,,,,,,
Shanxi Province,1998,2B3,,,,,,
Shanxi Province,1998,2B4,,,,,,
Shanxi Province,1998,2B5,,,,,,
Shanxi Province,1998,2B6,,,,,,
Shanxi Province,1998,2B7,,,,,,
Shanxi Province,1998,2B8,,,,,,
Shanxi Province,1998,2B8A,,,,,,
Shanxi Province,1998,2B8B,,,,,,
Shanxi Province,1998,2B8C,,,,,,
Shanxi Province,1998,2B8D,,,,,,
Shanxi Province,1998,2B8E,,,,,,
Shanxi Province,1998,2B8F,,,,,,
Shanxi Province,1998,2B9,,,,,,
Shanxi Province,1998,2B9A,,,,,,
Shanxi Province,1998,2B9B,,,,,,
Shanxi Province,1998,2C,,,,,,
Shanxi Province,1998,2C1,,,,,,
Shanxi Province,1998,2C2,,,,,,
Shanxi Province,1998,2C3,,,,,,
Shanxi Province,1998,2C4,,,,,,
Shanxi Province,1998,2C5,,,,,,
Shanxi Province,1998,2C6,,,,,,
Shanxi Province,1998,2C7,,,,,,
Shanxi Province,1998,2D,,,,,,
Shanxi Province,1998,2D1,,,,,,
Shanxi Province,1998,2D2,,,,,,
Shanxi Province,1998,2D3,,,,,,
Shanxi Province,1998,2D4,,,,,,
Shanxi Province,1998,2E,,,,,,
Shanxi Province,1998,2F,,,,,,
Shanxi Province,1998,2F1,,,,,,
Shanxi Province,1998,2F2,,,,,,
Shanxi Province,1998,2F3,,,,,,
Shanxi Province,1998,2F4,,,,,,
Shanxi Province,1998,2F5,,,,,,
Shanxi Province,1998,2F6,,,,,,
Shanxi Province,1998,2G,,,,,,
Shanxi Province,1998,2G1,,,,,,
Shanxi Province,1998,2G2,,,,,,
Shanxi Province,1998,2G3,,,,,,
Shanxi Province,1998,2G4,,,,,,
Shanxi Province,1998,2H,,,,,,
Shanxi Province,1998,2H1,,,,,,
Shanxi Province,1998,2H2,,,,,,
Shanxi Province,1998,2H3,,,,,,
Shanxi Province,1998,3,,,,,,
Shanxi Province,1998,3A,,,,,,
Shanxi Province,1998,3A1,,,,,,
Shanxi Province,1998,3A2,,,,,,
Shanxi Province,1998,3B,,,,,,
Shanxi Province,1998,3B1,,,,,,
Shanxi Province,1998,3B1A,,,,,,
Shanxi Province,1998,3B1B,,,,,,
Shanxi Province,1998,3B2,,,,,,
Shanxi Province,1998,3B2A,,,,,,
Shanxi Province,1998,3B2B,,,,,,
Shanxi Province,1998,3B3,,,,,,
Shanxi Province,1998,3B3A,,,,,,
Shanxi Province,1998,3B3B,,,,,,
Shanxi Province,1998,3B4,,,,,,
Shanxi Province,1998,3B4A,,,,,,
Shanxi Province,1998,3B4B,,,,,,
Shanxi Province,1998,3B5,,,,,,
Shanxi Province,1998,3B5A,,,,,,
Shanxi Province,1998,3B5B,,,,,,
Shanxi Province,1998,3B6,,,,,,
Shanxi Province,1998,3B6A,,,,,,
Shanxi Province,1998,3B6B,,,,,,
Shanxi Province,1998,3B6B1,,,,,,
Shanxi Province,1998,3B6B2,,,,,,
Shanxi Province,1998,3B6B3,,,,,,
Shanxi Province,1998,3B6B4,,,,,,
Shanxi Province,1998,3B6B5,,,,,,
Shanxi Province,1998,3C,,,,,,
Shanxi Province,1998,3C1,,,,,,
Shanxi Province,1998,3C2,,,,,,
Shanxi Province,1998,3C3,,,,,,
Shanxi Province,1998,3C4,,,,,,
Shanxi Province,1998,3C5,,,,,,
Shanxi Province,1998,3C6,,,,,,
Shanxi Province,1998,3C7,,,,,,
Shanxi Province,1998,3C8,,,,,,
Shanxi Province,1998,3D,,,,,,
Shanxi Province,1998,3D1,,,,,,
Shanxi Province,1998,3D2,,,,,,
Shanxi Province,1998,4,,,,,,
Shanxi Province,1998,4A,,,,,,
Shanxi Province,1998,4A1,,,,,,
Shanxi Province,1998,4A2,,,,,,
Shanxi Province,1998,4A3,,,,,,
Shanxi Province,1998,4B,,,,,,
Shanxi Province,1998,4C,,,,,,
Shanxi Province,1998,4C1,,,,,,
Shanxi Province,1998,4C2,,,,,,
Shanxi Province,1998,4D,,,,,,
Shanxi Province,1998,4D1,,,,,,
Shanxi Province,1998,4D2,,,,,,
Shanxi Province,1998,4E,,,,,,
Shanxi Province,1998,5,,,,,,
Shanxi Province,1998,5A,,,,,,
Shanxi Province,1998,5A1,,,,,,
Shanxi Province,1998,5A2,,,,,,
Shanxi Province,1999,0,,,,,,
Shanxi Province,1999,1,,,,,,
Shanxi Province,1999,1A,Coal,,,,,
Shanxi Province,1999,1A,Natural gas,,,,,
Shanxi Province,1999,1A,Oil,,,,,
Shanxi Province,1999,1A1,Coal,,,,,
Shanxi Province,1999,1A1,Natural gas,,,,,
Shanxi Province,1999,1A1,Oil,,,,,
Shanxi Province,1999,1A1A,Coal,,,,,
Shanxi Province,1999,1A1A,Natural gas,,,,,
Shanxi Province,1999,1A1A,Oil,,,,,
Shanxi Province,1999,1A1A1,Coal,,,,,
Shanxi Province,1999,1A1A1,Natural gas,,,,,
Shanxi Province,1999,1A1A1,Oil,,,,,
Shanxi Province,1999,1A1A2,Coal,,,,,
Shanxi Province,1999,1A1A2,Natural gas,,,,,
Shanxi Province,1999,1A1A2,Oil,,,,,
Shanxi Province,1999,1A1A3,Coal,,,,,
Shanxi Province,1999,1A1A3,Natural gas,,,,,
Shanxi Province,1999,1A1A3,Oil,,,,,
Shanxi Province,1999,1A1B,Coal,,,,,
Shanxi Province,1999,1A1B,Natural gas,,,,,
Shanxi Province,1999,1A1B,Oil,,,,,
Shanxi Province,1999,1A1C,Coal,,,,,
Shanxi Province,1999,1A1C,Natural gas,,,,,
Shanxi Province,1999,1A1C,Oil,,,,,
Shanxi Province,1999,1A2,Coal,,,,,
Shanxi Province,1999,1A2,Natural gas,,,,,
Shanxi Province,1999,1A2,Oil,,,,,
Shanxi Province,1999,1A2A,Coal,,,,,
Shanxi Province,1999,1A2A,Natural gas,,,,,
Shanxi Province,1999,1A2A,Oil,,,,,
Shanxi Province,1999,1A2B,Coal,,,,,
Shanxi Province,1999,1A2B,Natural gas,,,,,
Shanxi Province,1999,1A2B,Oil,,,,,
Shanxi Province,1999,1A2C,Coal,,,,,
Shanxi Province,1999,1A2C,Natural gas,,,,,
Shanxi Province,1999,1A2C,Oil,,,,,
Shanxi Province,1999,1A2D,Coal,,,,,
Shanxi Province,1999,1A2D,Natural gas,,,,,
Shanxi Province,1999,1A2D,Oil,,,,,
Shanxi Province,1999,1A2E,Coal,,,,,
Shanxi Province,1999,1A2E,Natural gas,,,,,
Shanxi Province,1999,1A2E,Oil,,,,,
Shanxi Province,1999,1A2F,Coal,,,,,
